Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRA59,OUT035,2975.279236
NCC55,OUT045,591.0836182
FDE44,OUT018,554.293457
NCN26,OUT018,1549.057068
FDC11,OUT049,1530.188843
FDV24,OUT035,2434.886414
FDR40,OUT019,563.163269
NCQ17,OUT049,2590.586609
FDC46,OUT045,2901.506409
NCM18,OUT046,996.4483643
FDK16,OUT046,1532.629028
FDI28,OUT017,1438.072021
FDS11,OUT018,3328.817078
DRD13,OUT046,1048.217041
FDL36,OUT035,1484.856018
FDI27,OUT013,821.0476074
FDJ53,OUT019,22.45196533
FDS44,OUT045,3863.673767
FDE28,OUT046,3646.447327
FDQ33,OUT018,2123.518311
FDB37,OUT017,3963.859375
FDQ31,OUT045,1461.474426
NCQ05,OUT046,2394.62915
FDE10,OUT013,2148.629761
FDF38,OUT017,895.9958496
FDE50,OUT019,1154.710693
DRG37,OUT010,540.1161499
NCH06,OUT049,3982.2276
FDY14,OUT045,4115.462036
FDO27,OUT017,1703.039246
FDQ19,OUT049,3999.962952
FDZ26,OUT019,1815.962646
FDN51,OUT013,4196.730896
FDK20,OUT035,2074.19281
FDD40,OUT018,2781.096985
DRI25,OUT018,644.4028931
FDH56,OUT017,2074.722046
FDI36,OUT027,4614.945557
DRH11,OUT018,661.6774292
NCV18,OUT017,1452.952271
DRI01,OUT049,2825.320374
DRE48,OUT049,3236.057678
FDS51,OUT035,1054.149719
FDM38,OUT017,1052.245667
FDB60,OUT027,4525.727905
FDY58,OUT035,3668.296265
FDY22,OUT045,2285.873779
FDF11,OUT027,5283.022583
FDZ51,OUT035,1665.101746
FDQ45,OUT017,3081.359436
FDF17,OUT035,3146.638855
NCF31,OUT027,3840.52832
FDA37,OUT013,2110.805359
FDO51,OUT046,776.3352051
FDF34,OUT013,3217.989868
FDD57,OUT018,1310.69043
FDO37,OUT046,3646.553528
FDR49,OUT049,941.6810303
FDS39,OUT049,2379.60907
FDI48,OUT027,2365.441589
DRM35,OUT049,2940.425171
FDV57,OUT035,2963.866333
FDZ55,OUT013,2646.472534
FDI28,OUT035,1302.824585
FDS21,OUT045,1067.037598
FDT34,OUT013,1734.509766
DRI25,OUT035,935.234436
FDT47,OUT010,313.7755737
DRH39,OUT045,1200.69104
NCD54,OUT045,2264.802185
FDU16,OUT027,2844.168823
NCW29,OUT045,2059.980408
FDV25,OUT027,4982.199768
FDM56,OUT035,1840.66449
FDZ04,OUT027,2496.30188
FDG59,OUT019,1234.88324
FDI56,OUT045,1476.176392
FDS33,OUT035,1504.738159
FDC23,OUT049,2922.903625
FDT11,OUT049,3107.38147
FDG17,OUT045,3881.464661
FDZ44,OUT045,1915.763306
FDJ52,OUT013,2580.721313
DRI23,OUT046,2521.014893
DRE15,OUT010,640.4533691
NCF07,OUT013,1641.621643
NCR29,OUT049,1024.815613
FDE44,OUT019,1107.861023
FDT23,OUT035,1394.768188
NCG06,OUT017,4203.021667
NCU41,OUT010,1116.358826
FDH46,OUT017,1839.969727
FDV31,OUT013,2878.196533
NCT41,OUT027,3890.717957
FDE22,OUT027,4002.171814
FDC26,OUT045,1764.774353
DRF51,OUT017,740.5720825
NCY53,OUT019,91.71453857
FDY21,OUT017,3243.061096
FDL27,OUT013,1109.326599
FDZ34,OUT049,3202.649597
NCF43,OUT010,354.9295044
FDC21,OUT035,1869.675598
FDL26,OUT013,2541.36731
FDT25,OUT010,48.75085449
NCR30,OUT046,1183.394775
DRL23,OUT019,178.1292725
NCR05,OUT049,3228.376953
NCE19,OUT018,579.3491821
FDY07,OUT035,821.3063354
FDB10,OUT017,3857.799805
FDP57,OUT013,1714.625549
FDU48,OUT019,203.0630493
FDH48,OUT035,1434.119995
FDO33,OUT035,1888.768799
NCU29,OUT045,2348.16272
FDW35,OUT046,727.0699463
FDH05,OUT010,1755.132629
FDP26,OUT049,1730.301941
DRG27,OUT035,741.7478638
FDQ33,OUT046,2406.034912
FDH20,OUT010,251.4450073
FDV14,OUT046,1405.614441
DRD01,OUT046,927.3310547
NCI17,OUT049,1648.157471
FDF39,OUT010,2244.125549
FDX37,OUT046,1647.000671
NCX17,OUT035,3740.365112
FDN03,OUT013,4051.675964
NCS41,OUT010,986.0584106
FDH34,OUT045,2912.995239
NCX53,OUT018,1997.796631
FDY31,OUT046,2399.004517
FDD20,OUT017,2206.452759
FDE51,OUT045,736.5325317
FDV27,OUT046,1459.735229
FDF16,OUT035,2388.073425
FDZ02,OUT049,1651.332886
NCK05,OUT045,1008.878967
FDM12,OUT027,4510.122253
NCA05,OUT018,2112.965393
FDX33,OUT045,2550.42981
FDM25,OUT049,2943.980896
FDE41,OUT018,1132.420349
FDW14,OUT045,1419.906006
NCD30,OUT046,1517.301453
FDB23,OUT010,1741.95697
FDF45,OUT046,1074.271851
FDW20,OUT017,2178.510986
FDF47,OUT045,3526.278809
NCR05,OUT019,1269.205322
DRB01,OUT046,2953.854187
FDE36,OUT013,2700.46936
FDU56,OUT049,3055.310242
FDB23,OUT049,3730.703979
FDN48,OUT049,1573.292603
FDS43,OUT013,3052.143616
NCN05,OUT013,2955.604858
NCL53,OUT049,2897.132324
FDL56,OUT046,1426.039978
FDH17,OUT018,1300.123779
FDP37,OUT046,2018.406067
FDG09,OUT019,1174.999756
FDA55,OUT045,3589.887024
FDX31,OUT049,3883.404236
FDJ41,OUT045,4101.471558
DRC24,OUT045,2450.157349
FDQ21,OUT035,2010.363342
NCT54,OUT045,1458.459106
FDH08,OUT049,3780.701111
FDY38,OUT018,3397.185364
DRM11,OUT010,2205.572021
FDG32,OUT049,3608.194275
NCH18,OUT046,3846.389832
FDI20,OUT035,3428.876343
FDA33,OUT018,2071.694641
FDN45,OUT013,3540.940125
FDT45,OUT010,998.4229736
FDR32,OUT035,3742.242126
FDA48,OUT017,3627.890076
FDN23,OUT017,2503.271851
NCR18,OUT035,749.0422363
FDD45,OUT046,1543.448486
FDI22,OUT018,2987.335083
FDT09,OUT013,2186.608948
DRC24,OUT027,3889.28717
FDT39,OUT046,2437.658142
FDX28,OUT045,1538.679077
FDA50,OUT018,1203.600403
FDT33,OUT027,4167.879272
FDQ60,OUT049,2064.130005
NCM19,OUT018,1506.464478
FDF40,OUT046,3923.314697
NCI30,OUT035,3882.96344
FDK34,OUT049,3857.085938
FDA38,OUT027,5194.697693
FDT02,OUT045,577.8547974
FDC11,OUT017,1567.710571
FDD08,OUT046,717.1304932
NCS29,OUT046,4144.523499
DRI03,OUT010,903.8685913
FDK48,OUT035,1254.954285
FDM52,OUT049,2462.331177
FDP49,OUT035,1042.076721
DRA24,OUT046,2637.918152
NCJ43,OUT049,2814.940369
FDE11,OUT045,2952.329773
FDP01,OUT049,2601.250244
FDQ59,OUT018,1148.864441
FDA43,OUT019,1214.48291
FDL14,OUT017,2681.787598
FDV50,OUT010,28.00408936
FDT01,OUT027,4827.420471
NCC42,OUT035,2279.391846
FDO28,OUT046,1881.883362
FDD32,OUT019,510.0605469
FDV45,OUT035,2992.881287
NCW17,OUT019,132.8728027
NCJ17,OUT027,2816.445068
NCF18,OUT049,3075.974548
FDP01,OUT045,2474.187561
FDH24,OUT045,2493.672668
FDI38,OUT027,4837.771729
FDX03,OUT035,844.425293
FDY28,OUT046,3380.691528
FDN34,OUT018,2473.92688
FDJ02,OUT045,2432.208618
FDW40,OUT019,345.3169556
FDX03,OUT017,917.3071289
FDE17,OUT027,3892.708496
FDT58,OUT046,2652.599243
FDI38,OUT013,3406.37915
FDW22,OUT035,3624.917419
FDS15,OUT027,3247.569824
NCX06,OUT013,2893.486206
DRK47,OUT035,3690.118958
FDC23,OUT027,4314.18811
FDM56,OUT010,162.8953247
FDP21,OUT046,3060.551758
FDP58,OUT046,3440.984619
FDA27,OUT019,2126.79895
FDK41,OUT019,565.9473877
NCH42,OUT046,3620.7052
FDG29,OUT045,677.9631348
FDW15,OUT018,2166.118713
FDD28,OUT018,676.9125366
FDQ37,OUT049,3170.506226
FDC23,OUT035,2914.086243
FDV13,OUT035,1565.854065
FDK33,OUT046,3356.008423
FDO33,OUT013,1833.336426
FDN21,OUT017,2705.181824
NCW06,OUT027,4468.955017
FDI38,OUT035,3413.523621
FDC21,OUT027,3260.304565
NCS05,OUT046,2127.100891
NCN53,OUT049,732.1601563
FDV40,OUT010,708.9920654
FDG60,OUT017,3826.632385
NCY30,OUT027,4324.453613
FDM40,OUT045,2192.934387
NCO30,OUT046,2872.700012
FDK10,OUT046,2922.268433
FDM36,OUT045,2778.010254
FDN10,OUT013,1913.995667
FDM46,OUT018,1208.27594
FDX50,OUT049,1834.128601
FDP33,OUT045,3987.374451
FDO12,OUT045,3075.625977
FDC28,OUT013,1784.830444
FDO31,OUT045,1384.072327
FDX45,OUT035,2496.809998
FDV21,OUT049,2079.271057
FDH04,OUT049,1600.94751
NCG54,OUT013,2685.998413
FDO13,OUT046,2600.563354
FDA09,OUT027,4319.368652
FDC38,OUT017,2292.139465
NCO42,OUT046,2266.998474
FDL45,OUT049,2077.10437
NCK31,OUT013,889.461731
FDM39,OUT017,2942.381653
FDC22,OUT010,1143.432434
FDF46,OUT046,1840.167175
FDQ37,OUT045,3030.976685
FDH41,OUT010,1430.510559
FDQ04,OUT046,655.3011475
NCQ02,OUT027,4417.0625
FDJ57,OUT027,4666.526245
NCE07,OUT049,2319.862
FDE56,OUT013,1073.599365
FDI20,OUT049,3451.707886
FDK36,OUT018,544.8060303
FDP08,OUT027,4555.686462
FDF44,OUT017,2314.511597
NCU53,OUT017,2804.71167
FDF47,OUT035,3621.18811
FDS55,OUT010,496.6777954
FDZ52,OUT010,183.9401855
FDL04,OUT018,1379.107361
NCM26,OUT035,2468.844666
FDX43,OUT049,2802.703735
FDP52,OUT049,3712.128479
DRK49,OUT045,667.4036865
FDE38,OUT013,2698.134888
DRF13,OUT035,2349.652588
FDK41,OUT010,591.5113525
FDJ04,OUT027,3335.163635
FDZ44,OUT018,1663.719116
FDS11,OUT013,3656.154785
FDA55,OUT049,3726.297119
NCW53,OUT046,3073.848267
FDB49,OUT027,3101.282715
FDD23,OUT017,3200.955627
NCV42,OUT045,1730.22467
NCZ29,OUT018,1756.029358
FDQ26,OUT013,981.7948608
FDV08,OUT017,870.4199219
FDC53,OUT049,1697.054993
FDV58,OUT010,1177.6875
NCP02,OUT019,967.7744141
DRI37,OUT045,891.8259888
FDQ12,OUT049,3736.791626
FDE33,OUT046,1320.539734
FDX27,OUT045,1500.082825
FDM22,OUT017,1037.487061
NCH30,OUT019,111.2485962
FDC04,OUT017,3917.856079
FDO38,OUT046,1322.24353
FDV52,OUT027,3331.266052
FDB32,OUT013,1595.502869
FDV43,OUT018,528.4437866
FDI24,OUT018,2553.678894
FDR40,OUT017,1500.92572
FDW02,OUT049,2094.929626
FDE44,OUT049,913.2173462
FDL38,OUT046,1528.330811
NCT54,OUT010,392.7854004
DRJ39,OUT010,1563.901367
FDW55,OUT049,4107.166077
DRF13,OUT019,392.560791
NCW17,OUT049,2169.49292
FDP13,OUT035,790.7236938
FDS08,OUT018,2531.157349
NCP17,OUT035,1068.018311
NCO53,OUT035,2907.157227
FDH19,OUT045,2757.970764
FDJ04,OUT017,2021.774536
FDG10,OUT049,1086.698853
FDA40,OUT010,498.7596436
FDI53,OUT045,2565.938232
FDU09,OUT010,956.097168
FDK60,OUT045,1608.085205
FDR43,OUT017,746.2438354
FDW22,OUT017,3666.67865
DRP47,OUT010,2034.9151
DRG48,OUT010,403.9996948
FDA14,OUT035,2330.379761
FDU49,OUT013,1529.972168
FDK28,OUT045,4022.574585
FDT19,OUT046,2817.34137
NCQ42,OUT045,1958.928162
FDD03,OUT045,3641.388367
NCM53,OUT013,1764.684753
NCX53,OUT045,2234.250427
FDV14,OUT027,2797.901978
NCZ54,OUT017,2671.135498
FDB39,OUT013,906.5984497
DRC24,OUT046,2427.603943
FDY36,OUT013,1254.755371
FDN01,OUT035,2862.702026
DRH25,OUT046,859.4624634
FDV08,OUT046,770.0759888
NCP53,OUT049,3870.914795
FDU52,OUT010,559.1594238
NCI42,OUT045,3239.455322
FDZ14,OUT035,1978.171082
FDF11,OUT046,3882.832397
FDQ13,OUT018,1154.654846
FDO32,OUT010,1124.907288
DRJ37,OUT018,2142.24585
FDY43,OUT046,2697.246704
NCT41,OUT017,2575.684509
NCV17,OUT045,2095.893311
FDM04,OUT027,2353.909363
DRB48,OUT018,398.4818115
FDM24,OUT013,2510.233398
FDT37,OUT049,4144.397522
NCO05,OUT010,347.2784424
FDL13,OUT046,3750.782043
FDL15,OUT017,2582.219971
FDB11,OUT018,3282.705383
FDL14,OUT019,667.7651367
FDY10,OUT019,66.82165527
FDJ40,OUT049,1896.325745
NCW18,OUT046,3714.733459
NCY06,OUT013,2060.427673
DRE13,OUT018,1100.530457
FDA26,OUT045,3419.3974
NCE19,OUT010,1085.305481
FDE33,OUT035,1427.06189
DRL59,OUT027,2341.286987
FDY07,OUT046,794.2450562
FDF57,OUT018,2513.596069
FDM58,OUT035,1847.413269
FDP26,OUT027,3068.129517
FDY32,OUT046,2645.369141
FDD51,OUT010,1168.505676
FDU22,OUT018,1622.524597
FDZ49,OUT018,3292.620056
NCI42,OUT017,3411.943298
FDT04,OUT027,2064.060974
NCU41,OUT045,3000.521667
FDS56,OUT045,4223.118469
NCN42,OUT017,2468.45636
FDK34,OUT046,3765.125061
FDB03,OUT017,3909.746826
DRJ25,OUT035,826.4257202
FDT25,OUT027,3462.97345
FDN20,OUT013,2744.871338
FDP09,OUT013,3403.224243
FDM20,OUT019,1983.82843
NCG55,OUT046,1803.69635
NCP14,OUT045,1624.637573
NCH06,OUT046,3845.098328
FDV52,OUT013,1916.3396
NCL07,OUT035,722.5013428
DRJ11,OUT027,4471.979736
DRO59,OUT013,1253.200439
FDW15,OUT010,482.1402588
NCQ30,OUT035,1963.837402
NCN54,OUT019,695.7572632
FDY01,OUT027,3362.713623
FDX39,OUT035,3468.062073
FDH53,OUT027,2817.985168
FDA57,OUT035,746.2410278
NCC07,OUT010,225.3428955
FDU28,OUT013,3021.190918
FDK36,OUT010,1081.836609
FDR36,OUT018,493.8063965
NCQ17,OUT035,2493.001953
FDS28,OUT019,978.3444214
FDE08,OUT045,2383.467407
FDU22,OUT046,1909.717163
FDG41,OUT045,1766.181763
FDO31,OUT010,560.5463867
FDM21,OUT019,2135.706909
FDU40,OUT017,3171.340393
FDV36,OUT018,1748.810913
FDT10,OUT027,2460.991394
FDX38,OUT045,784.3119507
NCU30,OUT027,4025.276978
NCV06,OUT049,3121.276794
FDT16,OUT035,4198.533875
NCP41,OUT027,3192.859985
FDZ56,OUT017,2863.990051
FDC22,OUT035,3113.223694
FDU10,OUT035,738.5697021
FDS46,OUT045,1903.018921
FDO08,OUT049,2814.641907
NCV42,OUT018,1462.60321
FDP33,OUT035,4043.329346
FDJ12,OUT046,3323.450867
FDH04,OUT045,1459.868103
NCU54,OUT013,3333.414185
FDO36,OUT010,941.7002563
FDT37,OUT027,5521.307739
FDD14,OUT010,1020.483337
FDA16,OUT013,3502.655334
NCS42,OUT019,446.651062
FDP10,OUT019,254.0322266
FDQ28,OUT049,2550.812317
FDK57,OUT010,1.231323242
FDK02,OUT013,1945.762207
FDW47,OUT018,1673.152893
NCC42,OUT018,1944.924988
FDQ37,OUT018,2796.047913
FDL40,OUT046,1518.961731
DRE13,OUT010,493.7045898
FDQ34,OUT027,3101.628235
NCB54,OUT046,2052.562012
FDS48,OUT049,2477.346863
FDO15,OUT045,1219.217041
NCT30,OUT013,761.0860596
FDU49,OUT027,2913.054932
FDE21,OUT046,1887.657288
FDS49,OUT019,603.2303467
FDT38,OUT027,2786.795166
FDZ01,OUT045,1716.318787
FDC41,OUT035,1245.355835
DRG13,OUT010,653.8383789
NCZ42,OUT018,3443.647522
NCM07,OUT045,1353.099854
NCV17,OUT018,1819.729004
DRK39,OUT035,1386.372375
FDS37,OUT018,1599.724182
FDV12,OUT019,296.3210449
NCG19,OUT018,3395.008606
FDS51,OUT013,1070.377991
NCO14,OUT046,701.2461548
FDC38,OUT046,2156.436096
FDN15,OUT046,2240.666504
NCH42,OUT013,3614.14032
FDQ22,OUT046,640.3779297
FDC05,OUT013,3136.223206
FDZ31,OUT013,3137.086853
DRJ23,OUT049,3117.759155
FDC52,OUT035,2452.280212
DRD12,OUT010,496.8346558
FDV55,OUT017,2498.33252
FDD32,OUT046,1402.175903
FDR01,OUT049,3360.227844
FDY08,OUT019,364.4122925
FDQ45,OUT045,2956.030762
DRN11,OUT027,3739.070862
NCS05,OUT018,1874.249695
FDY32,OUT035,2661.529663
NCD31,OUT045,2588.200073
NCE06,OUT049,2632.05603
NCP14,OUT046,1613.027954
NCF18,OUT019,1087.221619
FDF14,OUT018,2172.390625
FDB22,OUT017,2594.945862
NCH54,OUT049,2598.123962
FDU27,OUT035,892.8901978
FDS58,OUT027,4023.374756
NCU29,OUT035,2358.903992
FDJ57,OUT013,3225.64325
FDL56,OUT049,1516.412903
FDH60,OUT035,3187.579163
FDN24,OUT018,605.2991333
FDD02,OUT017,2095.932312
FDP15,OUT017,4216.869141
FDB28,OUT027,4528.353333
DRC49,OUT045,2271.490234
NCG30,OUT018,1650.829712
FDJ14,OUT049,1462.787109
FDL52,OUT045,641.7861938
NCG19,OUT027,5097.913391
NCN41,OUT035,2022.65033
FDW22,OUT013,3608.427002
FDI02,OUT013,1889.894043
FDV51,OUT045,2621.098511
FDV48,OUT046,1343.943298
NCL17,OUT019,342.9112549
FDP46,OUT045,1422.307434
FDU10,OUT045,637.4537354
FDT37,OUT010,2168.383545
FDI27,OUT035,831.3036499
FDN51,OUT046,4178.370422
FDW07,OUT035,1517.617065
FDN45,OUT049,3612.937317
DRN37,OUT027,4065.029663
DRF48,OUT049,3064.844055
FDP38,OUT019,1008.181885
NCX18,OUT027,4535.648499
FDK45,OUT018,1760.091309
FDZ37,OUT049,1581.582825
FDS50,OUT018,3213.407532
NCR54,OUT018,2782.575195
NCS17,OUT035,1561.760559
FDV31,OUT046,2856.704224
DRE27,OUT017,1677.25824
FDN60,OUT013,2566.886169
FDK26,OUT013,3050.624695
FDX37,OUT018,1367.625366
FDW31,OUT046,3212.900269
FDX26,OUT018,2584.507935
DRL49,OUT019,346.9992676
FDU49,OUT017,1617.825562
FDY58,OUT046,3616.305054
FDN03,OUT045,3971.741455
NCV06,OUT010,1105.31543
FDH53,OUT045,1352.915039
FDG31,OUT018,813.4969482
NCC06,OUT045,2022.553345
FDS13,OUT049,4315.28717
FDP16,OUT035,3926.952576
FDA35,OUT013,2015.56958
DRP47,OUT018,3714.39563
FDY28,OUT010,1508.552246
FDY20,OUT035,1589.879517
NCH30,OUT017,1894.973999
NCR29,OUT019,968.3497925
NCP05,OUT013,2408.205383
NCF30,OUT019,36.51623535
FDA08,OUT035,2756.130127
FDN51,OUT027,5617.92627
FDH12,OUT046,1721.043213
FDY39,OUT017,3086.486023
NCO53,OUT045,2868.298462
FDB40,OUT046,2327.934998
FDH02,OUT049,1630.526306
FDY11,OUT027,2554.21814
FDQ09,OUT019,83.32244873
FDP16,OUT013,3915.137573
NCF55,OUT018,286.1454468
FDY09,OUT027,4257.297913
FDY39,OUT045,2929.607483
NCU53,OUT049,2706.336121
NCT41,OUT049,2513.155273
FDJ45,OUT046,797.3646851
FDR28,OUT013,2655.60614
FDN08,OUT013,2005.87616
FDJ07,OUT049,1938.88739
FDZ09,OUT027,4049.424316
FDQ14,OUT017,2496.701294
FDY12,OUT027,2317.720825
FDK57,OUT046,1926.62738
FDD20,OUT049,2101.294312
FDS36,OUT018,1561.370117
FDI40,OUT049,1751.952637
FDJ40,OUT045,1780.170593
FDE08,OUT013,2410.450928
DRK01,OUT013,1560.393188
FDC58,OUT049,822.6885986
FDE50,OUT046,3074.307373
FDX48,OUT035,2530.478943
DRM35,OUT018,2551.955139
FDG41,OUT013,1797.856567
FDB52,OUT046,3998.910583
FDV19,OUT045,2590.1604
DRG48,OUT017,2441.0625
FDI26,OUT013,2935.055115
FDU11,OUT019,36.79785156
FDF59,OUT019,170.3021851
FDR07,OUT049,1686.820984
NCE06,OUT017,2680.530945
FDE10,OUT046,2152.068848
NCO55,OUT046,1727.370483
FDZ13,OUT013,951.3795776
FDT50,OUT017,1692.201233
FDH12,OUT010,221.8140259
FDD21,OUT045,1936.932739
NCM05,OUT013,4182.238281
FDK04,OUT013,984.0311279
FDN33,OUT017,1721.008423
NCM18,OUT010,927.3989868
DRC25,OUT049,1466.158142
FDT47,OUT017,1760.589844
FDD45,OUT027,3020.532043
NCD07,OUT018,1523.300964
NCY54,OUT010,774.2738037
FDL12,OUT049,1126.622131
FDL02,OUT017,1894.315186
FDC60,OUT035,1547.344421
FDR37,OUT017,3061.944458
FDY16,OUT017,3084.69281
FDU26,OUT045,1911.068909
FDN24,OUT013,901.5390625
FDH44,OUT013,2485.94696
FDE23,OUT010,1071.468079
FDW60,OUT017,2997.026917
FDQ55,OUT049,2048.513977
FDV32,OUT027,2496.972595
FDV03,OUT010,568.4622803
FDY14,OUT010,2233.306824
NCL55,OUT027,5433.908875
DRF25,OUT017,781.1156616
FDX03,OUT046,793.991272
FDF40,OUT045,3899.128723
FDX24,OUT010,420.5714722
FDA25,OUT049,1821.85968
FDH21,OUT018,2444.875854
FDB47,OUT010,1406.502502
FDT34,OUT019,254.2429199
FDS39,OUT010,350.9656372
NCU05,OUT046,1272.106506
FDE02,OUT049,1628.693726
FDL25,OUT035,1562.610352
FDC50,OUT049,1628.45874
FDZ32,OUT049,1893.429321
FDV14,OUT045,1348.700256
FDR07,OUT045,1575.336975
FDB26,OUT049,1047.038513
NCR50,OUT045,2389.887451
FDP01,OUT018,2217.458252
FDH57,OUT045,2113.670715
FDM60,OUT027,2171.531189
FDA45,OUT017,2901.413879
FDU55,OUT017,4265.223572
FDH40,OUT035,1412.095398
FDG40,OUT019,1346.362671
FDT12,OUT049,3689.822998
DRL59,OUT045,879.3451538
FDT47,OUT018,1378.141907
FDI60,OUT017,1260.6745
DRF51,OUT027,2067.259644
NCK31,OUT049,930.3455811
FDB08,OUT045,2578.761108
FDM44,OUT035,1728.453186
FDD46,OUT018,2130.573669
FDR27,OUT019,216.6182251
FDV56,OUT010,78.6940918
FDM02,OUT049,1564.322876
FDU45,OUT018,1574.710815
FDZ10,OUT017,2143.738037
NCK31,OUT010,1086.513977
FDR27,OUT035,2231.808533
FDF33,OUT013,1971.594482
FDJ36,OUT046,1705.584534
FDP33,OUT049,4105.091797
FDG17,OUT046,3897.866516
FDG47,OUT027,5634.254272
NCW29,OUT046,2054.566406
DRH59,OUT017,1325.565857
FDR32,OUT017,3841.578369
FDP48,OUT035,2986.548157
FDG17,OUT035,3942.067505
DRJ59,OUT017,833.3513794
FDY48,OUT027,3124.870422
FDB02,OUT046,2864.294067
FDN10,OUT019,11.23413086
NCD55,OUT035,729.4020996
FDX34,OUT013,1977.910828
FDZ38,OUT045,2664.404114
DRF37,OUT049,4206.370605
DRL47,OUT019,104.8226318
FDL27,OUT035,1105.915466
NCP53,OUT035,3787.319885
FDT03,OUT019,1042.810791
FDJ28,OUT035,3076.060547
FDF40,OUT018,3640.859802
FDA32,OUT035,3516.827698
NCP02,OUT017,1078.744873
FDZ31,OUT045,3120.969116
NCQ29,OUT013,4154.348145
FDP57,OUT010,233.9719238
FDL32,OUT027,3327.420959
DRB01,OUT035,3067.840576
FDJ40,OUT046,1784.114441
FDO24,OUT018,2234.45343
FDO11,OUT018,3696.970642
FDA56,OUT035,2022.361023
FDF02,OUT045,1696.87616
FDA10,OUT013,1964.701416
NCI55,OUT017,2067.659363
FDZ40,OUT010,1048.751465
FDV08,OUT049,843.7017212
FDN48,OUT013,1490.361328
FDU57,OUT017,2569.224915
DRF49,OUT013,1845.167908
FDS02,OUT035,3117.568481
FDS43,OUT046,2997.945129
FDT16,OUT013,4143.699097
FDX19,OUT027,5171.02124
FDK15,OUT046,1589.97522
DRA12,OUT049,2329.309814
FDY35,OUT017,959.0878906
NCU42,OUT013,2699.873108
FDD26,OUT013,3035.006409
FDR11,OUT018,2316.109497
NCP53,OUT045,3765.668945
FDP34,OUT045,2460.574097
NCV41,OUT019,129.1600342
FDN20,OUT018,2416.007385
FDZ16,OUT018,2799.917297
FDZ28,OUT049,2144.7229
NCL55,OUT013,4017.403442
NCJ17,OUT046,1355.678955
FDT37,OUT046,4066.015686
FDV51,OUT049,2773.086304
FDZ28,OUT035,2126.570374
FDN27,OUT013,1924.404358
FDS14,OUT019,575.2485962
FDZ58,OUT045,1941.607666
FDD46,OUT046,2453.643738
FDJ03,OUT035,850.0505981
FDU03,OUT010,977.322876
FDA33,OUT027,3816.060242
NCW53,OUT035,3077.541016
NCC55,OUT017,738.2046509
FDP52,OUT019,1745.57782
FDE39,OUT049,1988.302246
FDB44,OUT035,3427.434875
FDG59,OUT013,692.1055298
FDI05,OUT013,1246.570129
FDF59,OUT045,2064.410889
FDM39,OUT019,916.2110596
FDB14,OUT013,1564.466553
NCS05,OUT019,253.7017212
DRJ35,OUT045,1013.527649
FDO31,OUT019,523.0720825
FDA31,OUT046,2783.655151
FDX40,OUT049,716.5014648
FDW56,OUT045,3063.94165
FDH09,OUT018,767.0961914
FDA52,OUT019,891.8424683
FDF20,OUT019,1278.015991
FDE40,OUT046,993.843689
NCU17,OUT046,1604.442749
NCP14,OUT035,1716.437073
FDN25,OUT027,2428.500488
FDU39,OUT049,1080.172363
NCM05,OUT017,4319.906921
FDU07,OUT017,2561.255493
FDF28,OUT049,2138.006165
FDR57,OUT049,2669.995239
FDJ33,OUT013,2035.855225
DRH23,OUT035,947.5289307
FDQ52,OUT046,3896.460754
DRK13,OUT035,3143.679443
FDP09,OUT046,3350.585022
FDR08,OUT027,3239.528931
FDV50,OUT045,1887.117126
FDT13,OUT049,3146.245239
FDJ27,OUT027,3107.191528
FDH21,OUT046,2696.178223
FDW14,OUT027,2871.084229
FDL52,OUT049,789.1012573
FDW28,OUT017,3228.18457
FDL40,OUT049,1649.882263
FDE24,OUT046,2261.103027
FDX35,OUT049,3751.776123
FDP46,OUT017,1561.537842
FDX56,OUT045,3325.271057
FDQ45,OUT049,3085.785583
FDK50,OUT027,4050.312927
FDY26,OUT045,3328.744324
FDQ09,OUT017,1972.807861
FDN39,OUT049,2821.518494
FDP13,OUT017,889.9972534
FDR51,OUT013,2466.241211
FDZ49,OUT010,1592.429932
FDL28,OUT018,3380.578247
FDZ10,OUT035,2053.696533
FDK38,OUT013,2426.449158
DRL49,OUT027,3710.671265
FDR15,OUT013,2527.109497
FDQ24,OUT035,4024.487549
FDD56,OUT013,2901.724792
NCR42,OUT046,528.8901367
FDH52,OUT045,1050.142761
FDH57,OUT019,227.7400513
FDR15,OUT010,634.3153687
FDJ34,OUT035,2082.378113
FDW37,OUT035,1555.928284
FDQ23,OUT018,1375.185608
FDP34,OUT013,2526.563599
FDE04,OUT027,4349.879578
FDC48,OUT045,1313.951904
FDA47,OUT019,702.3395996
FDI35,OUT018,2610.66687
NCV05,OUT013,2519.165039
FDR28,OUT045,2588.128967
FDH31,OUT017,1772.602905
FDP59,OUT019,174.6928711
FDS19,OUT018,1041.308655
FDM60,OUT045,728.4296875
FDJ44,OUT018,2539.925537
DRH51,OUT017,1535.98938
DRC25,OUT017,1506.88324
DRE25,OUT013,1511.259644
NCX05,OUT049,1925.471985
FDR11,OUT017,2698.516235
DRP47,OUT045,3930.651367
DRC49,OUT019,364.2639771
FDQ47,OUT027,2099.108704
FDL20,OUT013,1836.023132
FDM34,OUT035,2130.433411
NCN55,OUT013,3796.850342
FDD41,OUT035,1744.590515
FDE52,OUT049,1557.594421
NCT18,OUT019,909.3120728
FDJ32,OUT018,740.1366577
FDE16,OUT046,3314.258545
FDZ09,OUT045,2562.311218
